# started on Wed Oct 18 19:07:12 2023

0.401055304,62866,,dTLB-store-misses,46022563,45.00,,
0.401055304,24688,,branch-misses,47999307,47.00,,
0.401055304,443198756,,instructions,59998802,59.00,,
0.501314972,27552,,L1-icache-load-misses,54489075,54.00,,
0.501314972,39874388,,L1-dcache-load-misses,52260884,52.00,,
0.501314972,225803,,LLC-load-misses,52260621,52.00,,
0.501314972,183417,,LLC-store-misses,52257278,52.00,,
0.501314972,657,,iTLB-load-misses,45759163,45.00,,
0.501314972,44417,,dTLB-load-misses,47999423,47.00,,
0.501314972,18644,,dTLB-store-misses,47999521,47.00,,
0.501314972,30861,,branch-misses,48003005,47.00,,
0.501314972,321423000,,instructions,58506970,58.00,,
0.601567469,35479,,L1-icache-load-misses,52200242,52.00,,
0.601567469,55645424,,L1-dcache-load-misses,52191233,52.00,,
0.601567469,183755,,LLC-load-misses,53469959,53.00,,
0.601567469,18578,,LLC-store-misses,57465678,57.00,,
0.601567469,409,,iTLB-load-misses,48002385,47.00,,
0.601567469,65326,,dTLB-load-misses,48011608,47.00,,
0.601567469,25125,,dTLB-store-misses,46741491,46.00,,
0.601567469,17253,,branch-misses,42745834,42.00,,
0.601567469,416399538,,instructions,52240746,52.00,,
0.701828145,239164,,L1-icache-load-misses,53258805,53.00,,
0.701828145,33501549,,L1-dcache-load-misses,57240542,57.00,,
0.701828145,340931,,LLC-load-misses,59990371,59.00,,
0.701828145,164289,,LLC-store-misses,59990247,59.00,,
0.701828145,4741,,iTLB-load-misses,47000384,46.00,,
0.701828145,15185,,dTLB-load-misses,43017332,42.00,,
0.701828145,19216,,dTLB-store-misses,40258653,40.00,,
0.701828145,18924,,branch-misses,40258434,40.00,,
0.701828145,387149985,,instructions,52257420,52.00,,
0.802079877,238754,,L1-icache-load-misses,59993156,59.00,,
0.802079877,35452658,,L1-dcache-load-misses,59992550,59.00,,
0.802079877,308653,,LLC-load-misses,59251310,59.00,,
0.802079877,165336,,LLC-store-misses,55250964,55.00,,
0.802079877,4844,,iTLB-load-misses,40246723,40.00,,
0.802079877,14552,,dTLB-load-misses,40247200,40.00,,
0.802079877,18226,,dTLB-store-misses,40977707,40.00,,
0.802079877,7991,,branch-misses,44978404,44.00,,
0.802079877,393013119,,instructions,56969072,56.00,,
0.902327962,242385,,L1-icache-load-misses,59501217,59.00,,
0.902327962,35778347,,L1-dcache-load-misses,55507184,55.00,,
0.902327962,299896,,LLC-load-misses,52250095,52.00,,
0.902327962,166546,,LLC-store-misses,52250259,52.00,,
0.902327962,4690,,iTLB-load-misses,40736630,40.00,,
0.902327962,15026,,dTLB-load-misses,44731806,44.00,,
0.902327962,18069,,dTLB-store-misses,48000112,47.00,,
0.902327962,7773,,branch-misses,47999834,47.00,,
0.902327962,397837923,,instructions,59999950,59.00,,
1.002631116,247947,,L1-icache-load-misses,52302021,52.00,,
1.002631116,31278256,,L1-dcache-load-misses,52302873,52.00,,
1.002631116,376313,,LLC-load-misses,52302797,52.00,,
1.002631116,164672,,LLC-store-misses,52488766,52.00,,
1.002631116,4799,,iTLB-load-misses,48000096,47.00,,
1.002631116,15256,,dTLB-load-misses,47999830,47.00,,
1.002631116,21337,,dTLB-store-misses,47999695,47.00,,
1.002631116,28995,,branch-misses,47819303,47.00,,
1.002631116,386082736,,instructions,55826802,55.00,,
1.102888606,364131,,L1-icache-load-misses,52255803,52.00,,
1.102888606,16918397,,L1-dcache-load-misses,52252936,52.00,,
1.102888606,78946,,LLC-load-misses,56179989,56.00,,
1.102888606,1889569,,LLC-store-misses,59993045,59.00,,
1.102888606,58609,,iTLB-load-misses,47998469,47.00,,
1.102888606,36255,,dTLB-load-misses,48000881,47.00,,
1.102888606,245536,,dTLB-store-misses,44079036,43.00,,
1.102888606,50525,,branch-misses,40259837,40.00,,
1.102888606,164239653,,instructions,52251317,52.00,,
1.203144739,473636,,L1-icache-load-misses,55924891,55.00,,
1.203144739,5456815,,L1-dcache-load-misses,59861909,59.00,,
1.203144739,127733,,LLC-load-misses,59931809,59.00,,
1.203144739,2210831,,LLC-store-misses,59949767,59.00,,
1.203144739,46094,,iTLB-load-misses,44222961,44.00,,
1.203144739,80394,,dTLB-load-misses,40284765,40.00,,
1.203144739,551812,,dTLB-store-misses,40209562,40.00,,
1.203144739,92316,,branch-misses,40191594,40.00,,
1.203144739,401573968,,instructions,52193033,52.00,,
1.303367511,1622385,,L1-icache-load-misses,60005386,59.00,,
1.303367511,18268711,,L1-dcache-load-misses,60005349,59.00,,
1.303367511,155671,,LLC-load-misses,56560110,56.00,,
1.303367511,4722245,,LLC-store-misses,52562110,52.00,,
1.303367511,23562,,iTLB-load-misses,40238430,40.00,,
1.303367511,52164,,dTLB-load-misses,40238457,40.00,,
1.303367511,460074,,dTLB-store-misses,43672240,43.00,,
1.303367511,50878,,branch-misses,47671173,47.00,,
1.303367511,232454780,,instructions,59673135,59.00,,
1.403645384,4685115,,L1-icache-load-misses,56819045,56.00,,
1.403645384,38321935,,L1-dcache-load-misses,52823628,52.00,,
1.403645384,249003,,LLC-load-misses,52265937,52.00,,
1.403645384,378697,,LLC-store-misses,52268456,52.00,,
1.403645384,258,,iTLB-load-misses,43434994,43.00,,
1.403645384,13224,,dTLB-load-misses,47431333,47.00,,
1.403645384,4973,,dTLB-store-misses,48000579,47.00,,
1.403645384,19105,,branch-misses,47997594,47.00,,
1.403645384,383414309,,instructions,59997554,59.00,,
1.503862481,4011474,,L1-icache-load-misses,52217043,52.00,,
1.503862481,41664409,,L1-dcache-load-misses,52218571,52.00,,
1.503862481,229780,,LLC-load-misses,52206606,52.00,,
1.503862481,414440,,LLC-store-misses,55160325,55.00,,
1.503862481,98,,iTLB-load-misses,47989581,47.00,,
1.503862481,12186,,dTLB-load-misses,47988088,47.00,,
1.503862481,5438,,dTLB-store-misses,48000142,47.00,,
1.503862481,3349,,branch-misses,45051569,44.00,,
1.503862481,419465521,,instructions,53053783,52.00,,
1.604111870,4028390,,L1-icache-load-misses,52250149,52.00,,
1.604111870,41999004,,L1-dcache-load-misses,54958777,54.00,,
1.604111870,241194,,LLC-load-misses,58956068,58.00,,
1.604111870,420907,,LLC-store-misses,60000844,59.00,,
1.604111870,171,,iTLB-load-misses,48000192,47.00,,
1.604111870,12247,,dTLB-load-misses,45297041,45.00,,
1.604111870,5585,,dTLB-store-misses,41299356,41.00,,
1.604111870,3200,,branch-misses,40249098,40.00,,
1.604111870,421364792,,instructions,52248945,52.00,,
1.704381727,4003992,,L1-icache-load-misses,58712269,58.00,,
1.704381727,41897355,,L1-dcache-load-misses,59999070,59.00,,
1.704381727,226676,,LLC-load-misses,60000068,59.00,,
1.704381727,423648,,LLC-store-misses,57560932,57.00,,
1.704381727,103,,iTLB-load-misses,41563509,41.00,,
1.704381727,12018,,dTLB-load-misses,40269833,40.00,,
1.704381727,5373,,dTLB-store-misses,40268936,40.00,,
1.704381727,3156,,branch-misses,42698100,42.00,,
1.704381727,418390602,,instructions,54695389,54.00,,
1.804702657,2658516,,L1-icache-load-misses,59989088,59.00,,
1.804702657,45792857,,L1-dcache-load-misses,57867754,57.00,,
1.804702657,715721,,LLC-load-misses,53870375,53.00,,
1.804702657,327246,,LLC-store-misses,52280453,52.00,,
1.804702657,321,,iTLB-load-misses,40284660,40.00,,
1.804702657,23214,,dTLB-load-misses,42394605,42.00,,
1.804702657,4642,,dTLB-store-misses,46392718,46.00,,
1.804702657,10252,,branch-misses,47993217,47.00,,
1.804702657,400160940,,instructions,59993270,59.00,,
1.904961193,34948,,L1-icache-load-misses,54135133,53.00,,
1.904961193,53435167,,L1-dcache-load-misses,52259163,52.00,,
1.904961193,1939041,,LLC-load-misses,52261749,52.00,,
1.904961193,379,,LLC-store-misses,52261907,52.00,,
1.904961193,67,,iTLB-load-misses,46112153,45.00,,
1.904961193,64715,,dTLB-load-misses,48001726,47.00,,
1.904961193,144,,dTLB-store-misses,47999245,47.00,,
1.904961193,3500,,branch-misses,47999405,47.00,,
1.904961193,324475614,,instructions,58156289,58.00,,
2.005237191,41668,,L1-icache-load-misses,52238855,52.00,,
2.005237191,52560880,,L1-dcache-load-misses,52251269,52.00,,
2.005237191,1945992,,LLC-load-misses,53849926,53.00,,
2.005237191,440,,LLC-store-misses,57853585,57.00,,
2.005237191,71,,iTLB-load-misses,47986384,47.00,,
2.005237191,61101,,dTLB-load-misses,47973748,47.00,,
2.005237191,192,,dTLB-store-misses,46381357,46.00,,
2.005237191,4257,,branch-misses,42377448,42.00,,
2.005237191,319602175,,instructions,52223766,52.00,,
2.105499776,33569,,L1-icache-load-misses,53588667,53.00,,
2.105499776,52798511,,L1-dcache-load-misses,57583285,57.00,,
2.105499776,1957065,,LLC-load-misses,60000881,59.00,,
2.105499776,541,,LLC-store-misses,59999534,59.00,,
2.105499776,34,,iTLB-load-misses,46681092,46.00,,
2.105499776,63559,,dTLB-load-misses,42685571,42.00,,
2.105499776,176,,dTLB-store-misses,40261428,40.00,,
2.105499776,3673,,branch-misses,40262580,40.00,,
2.105499776,320673097,,instructions,52262169,52.00,,
2.205758860,33183,,L1-icache-load-misses,60000123,59.00,,
2.205758860,42438609,,L1-dcache-load-misses,59999758,59.00,,
2.205758860,1320768,,LLC-load-misses,58952274,58.00,,
2.205758860,760,,LLC-store-misses,54940639,54.00,,
2.205758860,395,,iTLB-load-misses,40261477,40.00,,
2.205758860,100240,,dTLB-load-misses,40260975,40.00,,
2.205758860,34522,,dTLB-store-misses,41296876,41.00,,
2.205758860,2819,,branch-misses,45308791,45.00,,
2.205758860,369276751,,instructions,57305490,57.00,,
2.306018319,21860,,L1-icache-load-misses,59181314,59.00,,
2.306018319,51953146,,L1-dcache-load-misses,55185354,55.00,,
2.306018319,147933,,LLC-load-misses,52259994,52.00,,
2.306018319,72593,,LLC-store-misses,52260637,52.00,,
2.306018319,576,,iTLB-load-misses,41056170,40.00,,
2.306018319,47867,,dTLB-load-misses,45053610,44.00,,
2.306018319,23232,,dTLB-store-misses,47989999,47.00,,
2.306018319,27091,,branch-misses,47989290,47.00,,
2.306018319,335017111,,instructions,59989299,59.00,,
2.406270917,877158,,L1-icache-load-misses,52243249,52.00,,
2.406270917,43934759,,L1-dcache-load-misses,52203868,52.00,,
2.406270917,520147,,LLC-load-misses,52211437,52.00,,
2.406270917,3738636,,LLC-store-misses,52757646,52.00,,
2.406270917,351,,iTLB-load-misses,47957097,47.00,,
2.406270917,23569,,dTLB-load-misses,47996570,47.00,,
2.406270917,4852,,dTLB-store-misses,47989108,47.00,,
2.406270917,8637,,branch-misses,47447899,47.00,,
2.406270917,417630603,,instructions,55450694,55.00,,
2.506533841,4024361,,L1-icache-load-misses,52263548,52.00,,
2.506533841,41317052,,L1-dcache-load-misses,52546988,52.00,,
2.506533841,228568,,LLC-load-misses,56547713,56.00,,
2.506533841,410176,,LLC-store-misses,59999842,59.00,,
2.506533841,0,,iTLB-load-misses,47998922,47.00,,
2.506533841,11864,,dTLB-load-misses,47721065,47.00,,
2.506533841,5384,,dTLB-store-misses,43720229,43.00,,
2.506533841,3284,,branch-misses,40262664,40.00,,
2.506533841,414470936,,instructions,52262937,52.00,,
2.606834850,4183630,,L1-icache-load-misses,56291173,56.00,,
2.606834850,43129189,,L1-dcache-load-misses,59999241,59.00,,
2.606834850,229888,,LLC-load-misses,60000226,59.00,,
2.606834850,429648,,LLC-store-misses,60006009,59.00,,
2.606834850,138,,iTLB-load-misses,44021748,43.00,,
2.606834850,12778,,dTLB-load-misses,40306374,40.00,,
2.606834850,5733,,dTLB-store-misses,40305266,40.00,,
2.606834850,3399,,branch-misses,40299153,40.00,,
2.606834850,429512464,,instructions,52298784,52.00,,
2.707113244,4149449,,L1-icache-load-misses,59999788,59.00,,
2.707113244,43560630,,L1-dcache-load-misses,60000169,59.00,,
2.707113244,243421,,LLC-load-misses,56290874,56.00,,
2.707113244,437969,,LLC-store-misses,52293674,52.00,,
2.707113244,24,,iTLB-load-misses,40275317,40.00,,
2.707113244,12550,,dTLB-load-misses,40274754,40.00,,
2.707113244,5639,,dTLB-store-misses,43974244,43.00,,
2.707113244,3375,,branch-misses,47971854,47.00,,
2.707113244,435124389,,instructions,59969327,59.00,,
2.807367726,4175137,,L1-icache-load-misses,56541487,56.00,,
2.807367726,43768693,,L1-dcache-load-misses,52545896,52.00,,
2.807367726,231853,,LLC-load-misses,52257801,52.00,,
2.807367726,439411,,LLC-store-misses,52256845,52.00,,
2.807367726,139,,iTLB-load-misses,43704111,43.00,,
2.807367726,12799,,dTLB-load-misses,47701034,47.00,,
2.807367726,5745,,dTLB-store-misses,47999032,47.00,,
2.807367726,3412,,branch-misses,48000091,47.00,,
2.807367726,435858732,,instructions,59999373,59.00,,
2.907640038,3129809,,L1-icache-load-misses,52273677,52.00,,
2.907640038,47036603,,L1-dcache-load-misses,52274119,52.00,,
2.907640038,815322,,LLC-load-misses,52276964,52.00,,
2.907640038,309112,,LLC-store-misses,55450033,55.00,,
2.907640038,79,,iTLB-load-misses,47999217,47.00,,
2.907640038,29309,,dTLB-load-misses,47999514,47.00,,
2.907640038,3886,,dTLB-store-misses,48002045,47.00,,
2.907640038,3615,,branch-misses,44861600,44.00,,
2.907640038,416316805,,instructions,52867483,52.00,,
3.007900020,47959,,L1-icache-load-misses,52211641,52.00,,
3.007900020,54741886,,L1-dcache-load-misses,55133092,55.00,,
3.007900020,2041322,,LLC-load-misses,59125182,59.00,,
3.007900020,404,,LLC-store-misses,59993676,59.00,,
3.007900020,271,,iTLB-load-misses,47986022,47.00,,
3.007900020,74713,,dTLB-load-misses,45070498,44.00,,
3.007900020,199,,dTLB-store-misses,41073339,41.00,,
3.007900020,4834,,branch-misses,40172495,40.00,,
3.007900020,328364031,,instructions,52170476,52.00,,
3.108165916,52452,,L1-icache-load-misses,58914089,58.00,,
3.108165916,52316591,,L1-dcache-load-misses,59988481,59.00,,
3.108165916,2104118,,LLC-load-misses,59999654,59.00,,
3.108165916,624,,LLC-store-misses,57346189,57.00,,
3.108165916,84,,iTLB-load-misses,41347359,41.00,,
3.108165916,61652,,dTLB-load-misses,40265745,40.00,,
3.108165916,196,,dTLB-store-misses,40254744,40.00,,
3.108165916,4071,,branch-misses,42895564,42.00,,
3.108165916,321210189,,instructions,54892681,54.00,,
3.208433188,37326,,L1-icache-load-misses,59980869,59.00,,
3.208433188,52958787,,L1-dcache-load-misses,57610573,57.00,,
3.208433188,1942315,,LLC-load-misses,53614360,53.00,,
3.208433188,479,,LLC-store-misses,52270443,52.00,,
3.208433188,32,,iTLB-load-misses,40271058,40.00,,
3.208433188,55476,,dTLB-load-misses,42628799,42.00,,
3.208433188,148,,dTLB-store-misses,46625406,46.00,,
3.208433188,4023,,branch-misses,47981975,47.00,,
3.208433188,318183793,,instructions,59981275,59.00,,
3.308686355,33160,,L1-icache-load-misses,53861089,53.00,,
3.308686355,34165504,,L1-dcache-load-misses,52255674,52.00,,
3.308686355,1190773,,LLC-load-misses,52253957,52.00,,
3.308686355,648,,LLC-store-misses,52254561,52.00,,
3.308686355,64,,iTLB-load-misses,46380625,46.00,,
3.308686355,129733,,dTLB-load-misses,47999694,47.00,,
3.308686355,954,,dTLB-store-misses,48000657,47.00,,
3.308686355,11543,,branch-misses,47999659,47.00,,
3.308686355,348771677,,instructions,57881626,57.00,,
3.408953348,21979,,L1-icache-load-misses,52254774,52.00,,
3.408953348,47754793,,L1-dcache-load-misses,52255593,52.00,,
3.408953348,230714,,LLC-load-misses,54130659,53.00,,
3.408953348,166293,,LLC-store-misses,58129539,57.00,,
3.408953348,367,,iTLB-load-misses,48000340,47.00,,
3.408953348,38946,,dTLB-load-misses,47999097,47.00,,
3.408953348,22030,,dTLB-store-misses,46129192,46.00,,
3.408953348,13466,,branch-misses,42130041,42.00,,
3.408953348,363358295,,instructions,52249952,52.00,,
3.509221440,945027,,L1-icache-load-misses,53872243,53.00,,
3.509221440,56547605,,L1-dcache-load-misses,57866620,57.00,,
3.509221440,219162,,LLC-load-misses,59998248,59.00,,
3.509221440,304110,,LLC-store-misses,60002822,59.00,,
3.509221440,408,,iTLB-load-misses,46402524,46.00,,
3.509221440,101100,,dTLB-load-misses,42407088,42.00,,
3.509221440,96774,,dTLB-store-misses,40270171,40.00,,
3.509221440,8374,,branch-misses,40265594,40.00,,
3.509221440,407137460,,instructions,52265270,52.00,,
3.609478925,4097745,,L1-icache-load-misses,59999915,59.00,,
3.609478925,42234371,,L1-dcache-load-misses,59984975,59.00,,
3.609478925,236961,,LLC-load-misses,58642602,58.00,,
3.609478925,415431,,LLC-store-misses,54406041,54.00,,
3.609478925,337,,iTLB-load-misses,40007330,40.00,,
3.609478925,13201,,dTLB-load-misses,40022321,40.00,,
3.609478925,5477,,dTLB-store-misses,41353676,41.00,,
3.609478925,3430,,branch-misses,45590952,45.00,,
3.609478925,423545851,,instructions,57588248,57.00,,
3.709729010,4202403,,L1-icache-load-misses,58903300,58.00,,
3.709729010,43636442,,L1-dcache-load-misses,54906400,54.00,,
3.709729010,238463,,LLC-load-misses,52251810,52.00,,
3.709729010,439286,,LLC-store-misses,52251667,52.00,,
3.709729010,9,,iTLB-load-misses,41336940,41.00,,
3.709729010,12392,,dTLB-load-misses,45335126,45.00,,
3.709729010,5743,,dTLB-store-misses,48000576,47.00,,
3.709729010,3656,,branch-misses,48000105,47.00,,
3.709729010,436809825,,instructions,60000626,59.00,,
3.809980567,4210335,,L1-icache-load-misses,52253368,52.00,,
3.809980567,43871678,,L1-dcache-load-misses,52252431,52.00,,
3.809980567,242036,,LLC-load-misses,52252714,52.00,,
3.809980567,443162,,LLC-store-misses,53088347,52.00,,
3.809980567,106,,iTLB-load-misses,47988902,47.00,,
3.809980567,12839,,dTLB-load-misses,47989768,47.00,,
3.809980567,5591,,dTLB-store-misses,47989619,47.00,,
3.809980567,3481,,branch-misses,47158854,47.00,,
3.809980567,438498164,,instructions,55161510,55.00,,
3.910242434,4192911,,L1-icache-load-misses,52262013,52.00,,
3.910242434,43780479,,L1-dcache-load-misses,52841283,52.00,,
3.910242434,227371,,LLC-load-misses,56839127,56.00,,
3.910242434,441936,,LLC-store-misses,59999035,59.00,,
3.910242434,37,,iTLB-load-misses,48000623,47.00,,
3.910242434,12813,,dTLB-load-misses,47426612,47.00,,
3.910242434,5778,,dTLB-store-misses,43428736,43.00,,
3.910242434,3423,,branch-misses,40263753,40.00,,
3.910242434,438830623,,instructions,52262360,52.00,,
4.010538536,2757992,,L1-icache-load-misses,56569872,56.00,,
4.010538536,48398226,,L1-dcache-load-misses,60000424,59.00,,
4.010538536,982918,,LLC-load-misses,60001567,59.00,,
4.010538536,250633,,LLC-store-misses,59720834,59.00,,
4.010538536,307,,iTLB-load-misses,43722675,43.00,,
4.010538536,58637,,dTLB-load-misses,40285632,40.00,,
4.010538536,3149,,dTLB-store-misses,40284683,40.00,,
4.010538536,3758,,branch-misses,40554250,40.00,,
4.010538536,407779095,,instructions,52553481,52.00,,
4.110804236,36091,,L1-icache-load-misses,60009760,59.00,,
4.110804236,54334269,,L1-dcache-load-misses,59983438,59.00,,
4.110804236,1970100,,LLC-load-misses,55985901,55.00,,
4.110804236,383,,LLC-store-misses,52269820,52.00,,
4.110804236,47,,iTLB-load-misses,40260358,40.00,,
4.110804236,67887,,dTLB-load-misses,40274461,40.00,,
4.110804236,151,,dTLB-store-misses,44272722,44.00,,
4.110804236,3630,,branch-misses,48000832,47.00,,
4.110804236,328688803,,instructions,60001071,59.00,,
4.211076230,44472,,L1-icache-load-misses,55988827,55.00,,
4.211076230,53447978,,L1-dcache-load-misses,52271966,52.00,,
4.211076230,2043922,,LLC-load-misses,52253517,52.00,,
4.211076230,510,,LLC-store-misses,52253137,52.00,,
4.211076230,227,,iTLB-load-misses,43988792,43.00,,
4.211076230,66039,,dTLB-load-misses,47719398,47.00,,
4.211076230,211,,dTLB-store-misses,47737433,47.00,,
4.211076230,4006,,branch-misses,47737805,47.00,,
4.211076230,323851547,,instructions,59737926,59.00,,
4.311341042,34845,,L1-icache-load-misses,52252638,52.00,,
4.311341042,54946385,,L1-dcache-load-misses,52252773,52.00,,
4.311341042,2019817,,LLC-load-misses,52265984,52.00,,
4.311341042,602,,LLC-store-misses,55739099,55.00,,
4.311341042,27,,iTLB-load-misses,47999695,47.00,,
4.311341042,58810,,dTLB-load-misses,47999822,47.00,,
4.311341042,148,,dTLB-store-misses,47987030,47.00,,
4.311341042,3780,,branch-misses,44519849,44.00,,
4.311341042,333154527,,instructions,52522834,52.00,,
4.411615049,27828,,L1-icache-load-misses,52273443,52.00,,
4.411615049,30362988,,L1-dcache-load-misses,55480204,55.00,,
4.411615049,938608,,LLC-load-misses,59476200,59.00,,
4.411615049,101447,,LLC-store-misses,60000117,59.00,,
4.411615049,179,,iTLB-load-misses,48000441,47.00,,
4.411615049,135786,,dTLB-load-misses,44799390,44.00,,
4.411615049,9188,,dTLB-store-misses,40803378,40.00,,
4.411615049,12075,,branch-misses,40273240,40.00,,
4.411615049,345473398,,instructions,52273009,52.00,,
4.511834796,18878,,L1-icache-load-misses,59210177,59.00,,
4.511834796,59166059,,L1-dcache-load-misses,60001278,59.00,,
4.511834796,124786,,LLC-load-misses,60000265,59.00,,
4.511834796,62875,,LLC-store-misses,57013038,56.00,,
4.511834796,73,,iTLB-load-misses,41016104,40.00,,
4.511834796,37825,,dTLB-load-misses,40217113,40.00,,
4.511834796,18741,,dTLB-store-misses,40217044,40.00,,
4.511834796,11022,,branch-misses,43194305,43.00,,
4.511834796,407925650,,instructions,55191417,55.00,,
4.612109082,35934,,L1-icache-load-misses,59988108,59.00,,
4.612109082,48247479,,L1-dcache-load-misses,57286555,57.00,,
4.612109082,358602,,LLC-load-misses,53305372,53.00,,
4.612109082,340022,,LLC-store-misses,52278589,52.00,,
4.612109082,679,,iTLB-load-misses,40278695,40.00,,
4.612109082,98894,,dTLB-load-misses,42969690,42.00,,
4.612109082,17210,,dTLB-store-misses,46951387,46.00,,
4.612109082,8833,,branch-misses,47988166,47.00,,
4.612109082,455093931,,instructions,59988285,59.00,,
4.712355764,44569,,L1-icache-load-misses,53527671,53.00,,
4.712355764,39518635,,L1-dcache-load-misses,52244788,52.00,,
4.712355764,329954,,LLC-load-misses,52241496,52.00,,
4.712355764,184655,,LLC-store-misses,52236742,52.00,,
4.712355764,98,,iTLB-load-misses,46697955,46.00,,
4.712355764,11203,,dTLB-load-misses,47992621,47.00,,
4.712355764,2915,,dTLB-store-misses,47995760,47.00,,
4.712355764,3591,,branch-misses,48000225,47.00,,
4.712355764,427219411,,instructions,57544378,57.00,,
4.812615564,47478,,L1-icache-load-misses,52238139,52.00,,
4.812615564,38695856,,L1-dcache-load-misses,52248683,52.00,,
4.812615564,377628,,LLC-load-misses,54419239,54.00,,
4.812615564,176947,,LLC-store-misses,58415546,58.00,,
4.812615564,190,,iTLB-load-misses,47976015,47.00,,
4.812615564,10548,,dTLB-load-misses,47965838,47.00,,
4.812615564,2844,,dTLB-store-misses,45800465,45.00,,
4.812615564,3432,,branch-misses,41803904,41.00,,
4.812615564,422602439,,instructions,52248235,52.00,,
4.912869518,35415,,L1-icache-load-misses,54209937,54.00,,
4.912869518,39368658,,L1-dcache-load-misses,58206026,58.00,,
4.912869518,391723,,LLC-load-misses,60003976,59.00,,
4.912869518,293512,,LLC-store-misses,60001400,59.00,,
4.912869518,259,,iTLB-load-misses,46049489,45.00,,
4.912869518,29373,,dTLB-load-misses,42052329,41.00,,
4.912869518,6505,,dTLB-store-misses,40249387,40.00,,
4.912869518,10565,,branch-misses,40252312,40.00,,
4.912869518,426720080,,instructions,52253157,52.00,,
5.013110365,266359,,L1-icache-load-misses,59989351,59.00,,
5.013110365,16930052,,L1-dcache-load-misses,59921416,59.00,,
5.013110365,67654,,LLC-load-misses,58206898,58.00,,
5.013110365,1158734,,LLC-store-misses,54217132,54.00,,
5.013110365,19806,,iTLB-load-misses,40173835,40.00,,
5.013110365,40295,,dTLB-load-misses,40241167,40.00,,
5.013110365,304031,,dTLB-store-misses,41945164,41.00,,
5.013110365,44998,,branch-misses,45935058,45.00,,
5.013110365,224016344,,instructions,57918186,57.00,,
5.113382701,598028,,L1-icache-load-misses,58558336,58.00,,
5.113382701,7392944,,L1-dcache-load-misses,54558447,54.00,,
5.113382701,104155,,LLC-load-misses,52279517,52.00,,
5.113382701,4634658,,LLC-store-misses,52289995,52.00,,
5.113382701,37751,,iTLB-load-misses,41710053,41.00,,
5.113382701,77335,,dTLB-load-misses,45712149,45.00,,
5.113382701,673125,,dTLB-store-misses,48001867,47.00,,
5.113382701,72089,,branch-misses,47991627,47.00,,
5.113382701,190812165,,instructions,59995482,59.00,,
5.213713695,4156299,,L1-icache-load-misses,52324161,52.00,,
5.213713695,43157765,,L1-dcache-load-misses,52321997,52.00,,
5.213713695,237885,,LLC-load-misses,52320899,52.00,,
5.213713695,1551203,,LLC-store-misses,53421587,53.00,,
5.213713695,311,,iTLB-load-misses,47997548,47.00,,
5.213713695,13850,,dTLB-load-misses,47998974,47.00,,
5.213713695,5695,,dTLB-store-misses,47999593,47.00,,
5.213713695,3580,,branch-misses,46903799,46.00,,
5.213713695,439264712,,instructions,54906427,54.00,,
5.313976505,4229351,,L1-icache-load-misses,52262696,52.00,,
5.313976505,43866332,,L1-dcache-load-misses,53107881,52.00,,
5.313976505,241800,,LLC-load-misses,57104038,56.00,,
5.313976505,432594,,LLC-store-misses,60003345,59.00,,
5.313976505,6,,iTLB-load-misses,47999261,47.00,,
5.313976505,12926,,dTLB-load-misses,47159299,47.00,,
5.313976505,5821,,dTLB-store-misses,43163051,43.00,,
5.313976505,3240,,branch-misses,40258072,40.00,,
5.313976505,439780217,,instructions,52257813,52.00,,
5.414227238,4022827,,L1-icache-load-misses,56849674,56.00,,
